row,path,generator,is_real,split,label,content,content_label_source,annotator,review_status
33006,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02611.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33007,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000885.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33009,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02606.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33010,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\ILSVRC2012_val_00049028.jpg,real,1,cross_generator_test,0,,,,unreviewed
33012,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_000539.jpg,real,1,cross_generator_test,0,,,,unreviewed
33014,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01622.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33015,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_004576.jpg,real,1,cross_generator_test,0,,,,unreviewed
33016,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02619.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33017,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00094.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33018,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002471.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33019,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04517823_9986.jpg,real,1,cross_generator_test,0,,,,unreviewed
33020,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003271.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33022,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003043.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33023,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003753.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33024,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03404251_4731.jpg,real,1,cross_generator_test,0,,,,unreviewed
33025,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03344393_5156.jpg,real,1,cross_generator_test,0,,,,unreviewed
33027,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00357.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33028,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_001821.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33029,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01130.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33030,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00990.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33032,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004752.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33033,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03100240_9462.jpg,real,1,cross_generator_test,0,,,,unreviewed
33035,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_002695.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33036,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00040.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33037,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00499.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33041,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000998.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33043,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004900.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33044,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003248.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33045,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000211.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33046,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02009912_6649.jpg,real,1,cross_generator_test,0,,,,unreviewed
33047,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000172.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33048,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_03927.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33051,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00818.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33052,C:\datasets\genimage_norm_crop\real_extra\places365\cars_01070.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33053,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003346.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33057,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000901.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33058,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01118.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33060,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04861.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33061,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002949.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33062,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02105505_4157.jpg,real,1,cross_generator_test,0,,,,unreviewed
33063,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002576.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33064,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00279.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33065,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00925.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33067,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01692.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33068,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003539.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33069,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_001758.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33070,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_004802.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33073,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004726.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33074,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00219.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33075,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01160.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33076,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004016.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33077,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04015.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33080,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00051.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33081,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_004335.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33082,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02112018_1659.jpg,real,1,cross_generator_test,0,,,,unreviewed
33083,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03538406_2385.jpg,real,1,cross_generator_test,0,,,,unreviewed
33084,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00165.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33085,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n04041544_15767.jpg,real,1,cross_generator_test,0,,,,unreviewed
33086,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04208210_8958.jpg,real,1,cross_generator_test,0,,,,unreviewed
33088,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_001662.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33091,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01968897_15111.jpg,real,1,cross_generator_test,0,,,,unreviewed
33092,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02908.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33096,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04152593_14576.jpg,real,1,cross_generator_test,0,,,,unreviewed
33098,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_004507.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33099,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_000341.jpg,real,1,cross_generator_test,0,,,,unreviewed
33100,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01363.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33101,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01113.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33103,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04865.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33104,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02582.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33105,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_002680.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33107,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01985128_8263.jpg,real,1,cross_generator_test,0,,,,unreviewed
33108,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n04277352_3419.jpg,real,1,cross_generator_test,0,,,,unreviewed
33109,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00947.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33110,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000320.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33114,C:\datasets\genimage_norm_crop\real_extra\places365\food_05965.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33116,C:\datasets\genimage_norm_crop\real_extra\places365\food_03769.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33118,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_002954.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33119,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_001410.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33121,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02163.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33123,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_001826.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33124,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03888257_12331.jpg,real,1,cross_generator_test,0,,,,unreviewed
33126,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00832.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33127,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_01826.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33129,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02683.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33131,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00491.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33132,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02291.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33133,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00217.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33134,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_001555.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33135,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003571.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33137,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02003.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33139,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03832673_15378.jpg,real,1,cross_generator_test,0,,,,unreviewed
33140,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_000857.jpg,real,1,cross_generator_test,0,,,,unreviewed
33141,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004562.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33142,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000778.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33144,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00398.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33145,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000624.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33146,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00116.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33147,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003321.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33148,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01626.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33149,C:\datasets\genimage_norm_crop\real_extra\places365\food_02663.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33150,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04431.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33151,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02090622_6332.jpg,real,1,cross_generator_test,0,,,,unreviewed
33152,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004901.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33156,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_004243.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33157,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000208.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33158,C:\datasets\genimage_norm_crop\real_extra\places365\food_00700.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33161,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_03804.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33162,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_000488.jpg,real,1,cross_generator_test,0,,,,unreviewed
33163,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00345.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33167,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00791.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33168,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02865351_24687.jpg,real,1,cross_generator_test,0,,,,unreviewed
33169,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03891332_9579.jpg,real,1,cross_generator_test,0,,,,unreviewed
33170,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n01667778_6899.jpg,real,1,cross_generator_test,0,,,,unreviewed
33171,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n07749582_1481.jpg,real,1,cross_generator_test,0,,,,unreviewed
33175,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02743.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33176,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_002416.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33177,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_003726.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33178,C:\datasets\genimage_norm_crop\real_extra\places365\food_04709.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33179,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002754.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33181,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03492542_7510.jpg,real,1,cross_generator_test,0,,,,unreviewed
33184,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_000486.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33187,C:\datasets\genimage_norm_crop\real_extra\places365\cars_03560.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33188,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_001312.jpg,real,1,cross_generator_test,0,,,,unreviewed
33189,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_03563.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33191,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_003452.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33192,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00019.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33193,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00587.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33195,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004942.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33196,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00633.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33198,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_001711.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33199,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_003363.jpg,real,1,cross_generator_test,0,,,,unreviewed
33201,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_004110.jpg,real,1,cross_generator_test,0,,,,unreviewed
33202,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_002031.jpg,real,1,cross_generator_test,0,,,,unreviewed
33204,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02804.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33205,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03825788_18961.jpg,real,1,cross_generator_test,0,,,,unreviewed
33207,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_02289.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33208,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_04042.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33209,C:\datasets\genimage_norm_crop\real_extra\places365\food_03984.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33211,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_002485.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33212,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00411.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33213,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n04613696_7324.jpg,real,1,cross_generator_test,0,,,,unreviewed
33214,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_004577.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33218,C:\datasets\genimage_norm_crop\real_extra\flickr30k\flickr_00609.jpg,real_extra,1,cross_generator_test,0,,,,unreviewed
33219,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_00650.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33221,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02814533_38782.jpg,real,1,cross_generator_test,0,,,,unreviewed
33222,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_00231.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33223,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n04201297_747.jpg,real,1,cross_generator_test,0,,,,unreviewed
33226,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01284.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33227,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01772.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33229,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_001025.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
33230,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_03510.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33231,C:\datasets\genimage_norm_crop\unseen_generators\waifu_gan\waifu_01285.jpg,waifu_gan,0,cross_generator_test,1,,,,unreviewed
33232,C:\datasets\genimage_norm_crop\WildFake\AI\other\other_000978.jpg,wildfake_other,0,cross_generator_test,1,,,,unreviewed
33233,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_03730.jpg,dcgan_unseen,0,cross_generator_test,1,,,,unreviewed
33234,C:\datasets\genimage_norm_crop\unseen_generators\fursona_gan\fursona_02338.jpg,fursona_gan,0,cross_generator_test,1,,,,unreviewed
33235,C:\datasets\genimage_norm_crop\WildFake\AI\ddim\ddim_001668.jpg,wildfake_ddim,0,cross_generator_test,1,,,,unreviewed
